tay,viet
Khúy noọc nhớ nung áo mưa,Đi ra ngoài nhớ mang áo mưa
Lá noọc nhớ nung áo mưa,Đi ra ngoài nhớ mang áo mưa
Nè noọc nhớ nung áo mưa,Đi ra ngoài nhớ mang áo mưa
Nung noọc nhớ nung áo mưa,Đi ra ngoài nhớ mang áo mưa
Fạt hết fiệc,Làm hết việc
Hấy hết fiệc,Làm hết việc
Slan hết fiệc,Làm hết việc
Tức hết fiệc,Làm hết việc
Bặp loong luây khoái hơn,Nước suối chảy nhanh hơn
Nặm loong luây khoái Lai,Nước suối chảy nhanh hơn
Nặm loong luây khoái Pả,Nước suối chảy nhanh hơn
Nặm loong luây khoái Pi,Nước suối chảy nhanh hơn
Pù khau slung Lai,Núi cao hơn
Pù khau slung Pả,Núi cao hơn
Pù khau slung Pi,Núi cao hơn
Đét tằng pây mồm Lai,Nắng chiều oi hơn
Đét tằng pây mồm Pả,Nắng chiều oi hơn
Đét tằng pây mồm Pi,Nắng chiều oi hơn
Co mạy đang Lồng bjoóc lai hơn,Cây đang ra hoa nhiều hơn
Co mạy đang Mà bjoóc lai hơn,Cây đang ra hoa nhiều hơn
Co mạy đang oóc bjoóc lai Lai,Cây đang ra hoa nhiều hơn
Co mạy đang oóc bjoóc lai Pả,Cây đang ra hoa nhiều hơn
Co mạy đang oóc bjoóc lai Pi,Cây đang ra hoa nhiều hơn
Lồm hung khẩu mát hơn,Gió thổi mát hơn
Lồm hung mát Lai,Gió thổi mát hơn
Lồm hung mát Pả,Gió thổi mát hơn
Lồm hung mát Pi,Gió thổi mát hơn
chỉ khao đang bay khoái hơn,Mây trắng đang trôi nhanh hơn
chỉm khao đang bay khoái hơn,Mây trắng đang trôi nhanh hơn
Mây khao đang bay khoái Lai,Mây trắng đang trôi nhanh hơn
Mây khao đang bay khoái Pả,Mây trắng đang trôi nhanh hơn
Mây khao đang bay khoái Pi,Mây trắng đang trôi nhanh hơn
Khen kha nắt ngòi sao lai hơn,Tôi thích ngắm sao nhiều hơn
Khỏi nắt ngòi sao lai Lai,Tôi thích ngắm sao nhiều hơn
Khỏi nắt ngòi sao lai Pả,Tôi thích ngắm sao nhiều hơn
Khỏi nắt ngòi sao lai Pi,Tôi thích ngắm sao nhiều hơn
Rườn khỏi mì sluôn phjắc quảng Lai,Nhà tôi có vườn rau rộng hơn
Rườn khỏi mì sluôn phjắc quảng Pả,Nhà tôi có vườn rau rộng hơn
Rườn khỏi mì sluôn phjắc quảng Pi,Nhà tôi có vườn rau rộng hơn
Me năm lai thình phjắc Lai,Mẹ trồng nhiều loại rau hơn
Me năm lai thình phjắc Pả,Mẹ trồng nhiều loại rau hơn
Me năm lai thình phjắc Pi,Mẹ trồng nhiều loại rau hơn
Po lân tuyện hí Lai,Bố kể nhiều chuyện vui hơn
Po lân tuyện hí Pả,Bố kể nhiều chuyện vui hơn
Po lân tuyện hí Pi,Bố kể nhiều chuyện vui hơn
Cần khỏi lỉn dung dang,Chúng tôi chơi rất vui vẻ
Khen kha nắt mùa hè,Tôi thích mùa hè
Bôn kheo vạ slâu,Trời trong và xanh
Chàu lai co mạy,Có nhiều cây cối
Chàu lai bjoóc,Có nhiều hoa
Khen kha nắt dú đây,Tôi thích ở đây
Me ơi Mjề đang het lăng,"Mẹ ơi, mẹ đang làm gì?"
Me đang hung khẩu khẩu,Mẹ đang nấu cơm
Me đang hung Khảu,Mẹ đang nấu cơm
Dạ Noọng a pây tẻo,"Dạ, con đi ngay"
Dạ Noọng slao pây tẻo,"Dạ, con đi ngay"
Pjom bái Mjề,Cảm ơn mẹ
Nhình ơi noọng mì tuyện hí,"Anh ơi, em có chuyện vui"
Pi á ơi noọng mì tuyện hí,"Anh ơi, em có chuyện vui"
Slao ơi noọng mì tuyện hí,"Anh ơi, em có chuyện vui"
Pí ơi Noọng a mì tuyện hí,"Anh ơi, em có chuyện vui"
Pí ơi Noọng slao mì tuyện hí,"Anh ơi, em có chuyện vui"
Chăn đây á Chúc mừng Noọng a,Hay quá Chúc mừng em
Chăn đây á Chúc mừng Noọng slao,Hay quá Chúc mừng em
Khen kha slứn noọng hết đảy,Anh tin em sẽ làm được
Khỏi slứn Noọng a hết đảy,Anh tin em sẽ làm được
Khỏi slứn Noọng slao hết đảy,Anh tin em sẽ làm được
Nhằng vằn nẩy mì hội chợ,Hôm nay có hội chợ
Nhằng Vằn nẩy mì hội chợ,Hôm nay có hội chợ
Chàu lai cần pây,Có nhiều người tham gia
Cá ái thư slửa lăng,Anh muốn mua vải gì?
Có ái thư slửa lăng,Anh muốn mua vải gì?
Lùng ái thư slửa lăng,Anh muốn mua vải gì?
Pi cá ái thư slửa lăng,Anh muốn mua vải gì?
Bôn vằn nẩy đảng lai,Hôm nay trời lạnh quá
Fạ Mự nẩy đảng lai,Hôm nay trời lạnh quá
Fạ Nâư nẩy đảng lai,Hôm nay trời lạnh quá
Fạ Vằn nẩy đảng lai,Hôm nay trời lạnh quá
Hảng slửa ún nớ,Nhớ mặc áo ấm nhé
Tải slửa ún nớ,Nhớ mặc áo ấm nhé
Thư slửa ún nớ,Nhớ mặc áo ấm nhé
Khen kha đã nung slửa ún lẹo,Tôi đã mặc áo ấm rồi
Bôn đảng lai,Trời lạnh lắm
Khen kha nắt mùa đông,Tôi không thích mùa đông
Bôn vằn nẩy đây lai Hâu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ Mự nẩy đây lai Hâu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ Nâư nẩy đây lai Hâu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ Vằn nẩy đây lai Hâu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ vằn nẩy đây lai Hẩu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ vằn nẩy đây lai Nè pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Fạ vằn nẩy đây lai Tầu pây liêu dè,Hôm nay trời đẹp Chúng ta đi chơi đi
Mì pây cạ đảy mà,Cháu đi là được về
Cá điếp noọng,Anh yêu em
Có điếp noọng,Anh yêu em
Lùng điếp noọng,Anh yêu em
Pi cá điếp noọng,Anh yêu em
Chài điếp Noọng a,Anh yêu em
Chài điếp Noọng slao,Anh yêu em
Chin A A,ăn nhé
mừa A A,về thôi nhé
chư A A,phải rồi
Tằng pài đăm,đếch Bên báng mà rườn
Fạ khả fạ khiếc,"trời giết, trời chém"
Tằng,"máy cán, máy ép"
Vạ,"máy cán, máy ép"
Xày,"máy cán, máy ép"
Dú rườn đảy boóc Lồng noọc đảy Chang,trong nhà đầy ống ra ngoài còn nửa
Dú rườn đảy boóc Mà noọc đảy Chang,trong nhà đầy ống ra ngoài còn nửa
Dú rườn đảy boóc oóc noọc đảy Đâng,trong nhà đầy ống ra ngoài còn nửa
Dú rườn đảy boóc oóc noọc đảy Slâu,trong nhà đầy ống ra ngoài còn nửa
Dú rườn đảy boóc oóc noọc đảy Tung,trong nhà đầy ống ra ngoài còn nửa
Dú rườn đảy boóc oóc noọc đảy chang,trong nhà đầy ống ra ngoài còn nửa
che phon,tôi vôi
Má phon,tôi vôi
Dác hí,thời tiết khí hậu
Nga hí,thời tiết khí hậu
Slém hí,thời tiết khí hậu
Thém hí,thời tiết khí hậu
Nhình pết tầu chủ ngám khảu mà thâng slườn ngỏ bắn xam slắc cằm tẻo lai chan hử ngỏ dá,"Con vịt nào, chú vào nhà tôi chưa hỏi han gì đã vu khống thế là sao"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá Phấu pết cúa slườn ché Tẻo la tua pết cải nhất xá them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá Rằng pết cúa slườn ché Tẻo la tua pết cải nhất xá them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá Xá pết cúa slườn ché Tẻo la tua pết cải nhất xá them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá xá pết cúa slườn ché Tẻo la tua pết cải nhất Phấu them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá xá pết cúa slườn ché Tẻo la tua pết cải nhất Rằng them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ché cạ cần tầu lải chan ngỏ cạ hết lăng ché căpr au tua pết cúa ngỏ quá xá pết cúa slườn ché Tẻo la tua pết cải nhất Xá them vớ,"Này này, chị bảo ai vu khống hả, tôi bảo chị bắt con vịt nhà tôi, mà là con vịt đực to nhất đàn của tôi, cho vào đàn nhà chị đấy"
Ngỏ mí chắc ché pjá tua pết hử ngỏ au mừa A,"Tôi không biết, chị trả vịt cho tôi, nếu chị không trả tôi sẽ kiện chị ra toà"
Chủ cạ cảo lăng chủ cạ chủ pây kiện a tua pết cụng pây kiện vớ mí mì slắc toà Tặp tầu hâu pây ngòi thâng cảo đơn kiện tua pết tua cáy náu nớ Dá ngỏ cạ chăn hả tằng ngỏ nhằng bắn chắc tua pết tầ ư la tua pết cúa slườn chủ tua pết tầ ư la tua pết cúa slườn ngỏ toà án chắc đảy vớ Ngỏ bắn kiện chủ lải chan phuối đai hử ngỏ la đây dá,"Chú nói gì, chú đi kiện á, ừ, chú đi mà kiện, không có toà án nào họ đi giải quyết cái con vịt, con gà cuả nhà chú đâu Mà tôi nói cho chú biết, đến tôi đây còn chưa phân biệt được đâu là vịt nhà chú, đâu là vịt nhà tôi, dễ thường quan toà phân biệt được chắc có mà tôi kiện chú tội vu khống thì có"
Chủ cạ cảo lăng chủ cạ chủ pây kiện a tua pết cụng pây kiện vớ mí mì slắc toà án tầu hâu pây ngòi thâng cảo đơn kiện tua pết tua cáy náu nớ Bấu ngỏ cạ chăn hả tằng ngỏ nhằng bắn chắc tua pết tầ ư la tua pết cúa slườn chủ tua pết tầ ư la tua pết cúa slườn ngỏ toà án chắc đảy vớ Ngỏ bắn kiện chủ lải chan phuối đai hử ngỏ la đây dá,"Chú nói gì, chú đi kiện á, ừ, chú đi mà kiện, không có toà án nào họ đi giải quyết cái con vịt, con gà cuả nhà chú đâu Mà tôi nói cho chú biết, đến tôi đây còn chưa phân biệt được đâu là vịt nhà chú, đâu là vịt nhà tôi, dễ thường quan toà phân biệt được chắc có mà tôi kiện chú tội vu khống thì có"
Chủ cạ cảo lăng chủ cạ chủ pây kiện a tua pết cụng pây kiện vớ mí mì slắc toà án tầu hâu pây ngòi thâng cảo đơn kiện tua pết tua cáy náu nớ Dá ngỏ cạ chăn hả tằng ngỏ nhằng bắn chắc tua pết tầ ư la tua pết cúa slườn chủ tua pết tầ ư la tua pết cúa slườn ngỏ toà Tặp chắc đảy vớ Ngỏ bắn kiện chủ lải chan phuối đai hử ngỏ la đây dá,"Chú nói gì, chú đi kiện á, ừ, chú đi mà kiện, không có toà án nào họ đi giải quyết cái con vịt, con gà cuả nhà chú đâu Mà tôi nói cho chú biết, đến tôi đây còn chưa phân biệt được đâu là vịt nhà chú, đâu là vịt nhà tôi, dễ thường quan toà phân biệt được chắc có mà tôi kiện chú tội vu khống thì có"
Ngỏ msi chắc hạy cạ ché mí pjá pết hử ngỏ ngỏ sẹ kiện ché Lồng toà,"Tôi không biết, chị trả vịt cho tôi, nếu chị không trả tôi sẽ kiện chị ra toà"
Ngỏ msi chắc hạy cạ ché mí pjá pết hử ngỏ ngỏ sẹ kiện ché Mà toà,"Tôi không biết, chị trả vịt cho tôi, nếu chị không trả tôi sẽ kiện chị ra toà"
Sloong cần đang slí Lạc căn la Hà lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm Hà Nội ngám mà thâng Khảu thâng pác ảng hăn mẻ oóc vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Sloong cần đang slí kẻo căn la ố lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm Hà Nội ngám mà thâng Khảu thâng pác ảng hăn mẻ oóc vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Sloong cần đang slí kẻo căn la Hà lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm ố Nội ngám mà thâng Khảu thâng pác ảng hăn mẻ oóc vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Sloong cần đang slí kẻo căn la Hà lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm Hà Hạn ngám mà thâng Khảu thâng pác ảng hăn mẻ oóc vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Sloong cần đang slí kẻo căn la Hà lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm Hà Nội ngám mà thâng Khảu thâng pác ảng hăn mẻ Lồng vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Sloong cần đang slí kẻo căn la Hà lục nhình cúa nhình Duyên đang slí slon Đại học dú tẳm Hà Nội ngám mà thâng Khảu thâng pác ảng hăn mẻ Mà vạ chủ Phóng phuối khên chắng cẩn cản khảu mà,"Hai người đang giằng co nhau, thì Hà, con chị Duyên đang học đại học tận Hà Nội về, vừa vào đến cổng thấy mẹ và chú hàng xóm to tiếng Hà vội chạy đến can"
Vẩy A tằng chủ mì việc lăng pện nẩy hết lăng phuối khên pện nẩy Khỉ,"Mẹ và chú có chuyện gì thế, sao to tiếng thế"
Nhình Hà ngám mà thâng a,Con Hà vừa về à
Tua ố ngám mà thâng a,Con Hà vừa về à
Lan mà thâng la đây á lan slon đại học Luật lan chắc mừa A luật lan chỏi chủ việc nâỷ đuổi,"Cháu về thì tốt rồi, cháu học Luật, cháu hiểu biết pháp luật, cháu phân xử giúp chú chuyện này với"
Lan mà thâng la đây á lan slon đại học Luật lan chắc mừa luật lan Chản chủ việc nâỷ đuổi,"Cháu về thì tốt rồi, cháu học Luật, cháu hiểu biết pháp luật, cháu phân xử giúp chú chuyện này với"
Chàu việc lăng dè chủ,Có việc gì vậy chú
Việc pện nẩy Phấu pết slườn chủ Phóng sliểu tua nâng chủ cạ pì cẳp pết cúa slườn chủ chủ quá mà tỏi,"Chuyện là thế này, nhà chú ấy bị thiếu một con vịt, chú ấy cứ nhất định nói là mẹ bắt của chú ấy, nên sang đòi"
Việc pện nẩy Rằng pết slườn chủ Phóng sliểu tua nâng chủ cạ pì cẳp pết cúa slườn chủ chủ quá mà tỏi,"Chuyện là thế này, nhà chú ấy bị thiếu một con vịt, chú ấy cứ nhất định nói là mẹ bắt của chú ấy, nên sang đòi"
Việc pện nẩy Xá pết slườn chủ Phóng sliểu tua nâng chủ cạ pì cẳp pết cúa slườn chủ chủ quá mà tỏi,"Chuyện là thế này, nhà chú ấy bị thiếu một con vịt, chú ấy cứ nhất định nói là mẹ bắt của chú ấy, nên sang đòi"
Chủ chượng kỷ bươn chắng đảy tua pết ớ sle Lồng mừ nèn tói nả nẩy cà,"Cháu xem thế nào chứ, chú chăm nuôi cả mấy tháng nay mới được đàn vịt để dành bán tết đấy"
Chủ chượng kỷ bươn chắng đảy tua pết ớ sle Xo tầu nèn tói nả nẩy cà,"Cháu xem thế nào chứ, chú chăm nuôi cả mấy tháng nay mới được đàn vịt để dành bán tết đấy"
Pết Phấu lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Pện nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết Rằng lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Pện nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết Xá lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Pện nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết xá lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Chế nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết xá lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Dè nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết xá lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A nẹ nảy A án pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Pết xá lá mìn pây slèo căn luộn căn cụng mí mì lăng lạ náu chử mí A Pện nảy A Tặp pết xằng,"Vịt đàn mà, nó rất có thể đi lẫn sang đàn khác Vậy mẹ đếm vịt nhà mình xem, thừa thiếu thế nào"
Nhình nâng sloong slam slí hả mìn pây pây tẻo mí án đảy náu,"một, hai, ba, bốn…mà nó đi lộn xộn lắm không đếm được"
Tua nâng sloong slam slí hả mìn pây pây tẻo mí Tặp đảy náu,"một, hai, ba, bốn…mà nó đi lộn xộn lắm không đếm được"
Fạt lăng mí án đảy lứa dá lứa dá chử mí,"Đấy, thấy chưa, chắc là thừa rồi"
Hấy lăng mí án đảy lứa dá lứa dá chử mí,"Đấy, thấy chưa, chắc là thừa rồi"
Slan lăng mí án đảy lứa dá lứa dá chử mí,"Đấy, thấy chưa, chắc là thừa rồi"
Tức lăng mí án đảy lứa dá lứa dá chử mí,"Đấy, thấy chưa, chắc là thừa rồi"
Hết lăng mí Tặp đảy lứa dá lứa dá chử mí,"Đấy, thấy chưa, chắc là thừa rồi"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú Chang xá pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú Đâng xá pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú Slâu xá pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú Tung xá pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú chang Phấu pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú chang Rằng pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Lứa lứa pện slừ la lứa chủ chắc slườn ngỏ mì kỷ lai tua pết chủ cạ lứa Ò lứa la lứa cử dú chang Xá pết cua slườn ngỏ la pết cúa ngỏ,"Thừa, thừa, chú biết thế nào là thừa chú biết đàn vịt nhà tôi bao nhiêu con mà chú bảo là thừa, mà kể cả thừa nhé, cứ ở trong đàn nhà tôi là của tôi nhé, nhé"
Pết dú Chang xá pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú Đâng xá pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú Slâu xá pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú Tung xá pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú chang Phấu pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú chang Rằng pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Pết dú chang Xá pết cúa slườn ngỏ la cúa ngỏ ngỏ mí quá slườn chủ pây cătr au pết mà náu lá,"Vịt ở nhà tôi, là của tôi, tôi có đi bắt vịt nhà chú đâu"
Fằn dá nạy A vạ chủ xày đạ án pết cúa slườn lầu dá tằng sloong cần xày chắc pết cúa lầu sliểu slụ lứa dá Tọ cạ A cụng mí chắc slườn chủ Phóng mì kỷ lai tua pết chủ Phóng cụng mí chắc slườn lầu mì kỷ lai tua pết chử mí,"Mẹ và chú đều đã đếm vịt nhà mình rồi, giờ cả hai đều đã biết vịt nhà mình thừa thiếu ra sao rồi Tuy nhiên mẹ không biết nhà chú Phóng có bao nhiêu con vịt, mà chú Phóng cũng không biết nhà mình có bao nhiêu con vịt"
Fe dá nạy A vạ chủ xày đạ án pết cúa slườn lầu dá tằng sloong cần xày chắc pết cúa lầu sliểu slụ lứa dá Tọ cạ A cụng mí chắc slườn chủ Phóng mì kỷ lai tua pết chủ Phóng cụng mí chắc slườn lầu mì kỷ lai tua pết chử mí,"Mẹ và chú đều đã đếm vịt nhà mình rồi, giờ cả hai đều đã biết vịt nhà mình thừa thiếu ra sao rồi Tuy nhiên mẹ không biết nhà chú Phóng có bao nhiêu con vịt, mà chú Phóng cũng không biết nhà mình có bao nhiêu con vịt"
Nòi dá nạy A vạ chủ xày đạ án pết cúa slườn lầu dá tằng sloong cần xày chắc pết cúa lầu sliểu slụ lứa dá Tọ cạ A cụng mí chắc slườn chủ Phóng mì kỷ lai tua pết chủ Phóng cụng mí chắc slườn lầu mì kỷ lai tua pết chử mí,"Mẹ và chú đều đã đếm vịt nhà mình rồi, giờ cả hai đều đã biết vịt nhà mình thừa thiếu ra sao rồi Tuy nhiên mẹ không biết nhà chú Phóng có bao nhiêu con vịt, mà chú Phóng cũng không biết nhà mình có bao nhiêu con vịt"
Tồng giống dá nạy A vạ chủ xày đạ án pết cúa slườn lầu dá tằng sloong cần xày chắc pết cúa lầu sliểu slụ lứa dá Tọ cạ A cụng mí chắc slườn chủ Phóng mì kỷ lai tua pết chủ Phóng cụng mí chắc slườn lầu mì kỷ lai tua pết chử mí,"Mẹ và chú đều đã đếm vịt nhà mình rồi, giờ cả hai đều đã biết vịt nhà mình thừa thiếu ra sao rồi Tuy nhiên mẹ không biết nhà chú Phóng có bao nhiêu con vịt, mà chú Phóng cũng không biết nhà mình có bao nhiêu con vịt"
Đảy dá nạy A vạ chủ xày đạ Tặp pết cúa slườn lầu dá tằng sloong cần xày chắc pết cúa lầu sliểu slụ lứa dá Tọ cạ A cụng mí chắc slườn chủ Phóng mì kỷ lai tua pết chủ Phóng cụng mí chắc slườn lầu mì kỷ lai tua pết chử mí,"Mẹ và chú đều đã đếm vịt nhà mình rồi, giờ cả hai đều đã biết vịt nhà mình thừa thiếu ra sao rồi Tuy nhiên mẹ không biết nhà chú Phóng có bao nhiêu con vịt, mà chú Phóng cũng không biết nhà mình có bao nhiêu con vịt"
Chế nẩy chủ ngài tốc đai tua pết á và,Vậy giờ chú chịu mất vịt sao
Dè nẩy chủ ngài tốc đai tua pết á và,Vậy giờ chú chịu mất vịt sao
nẹ nẩy chủ ngài tốc đai tua pết á và,Vậy giờ chú chịu mất vịt sao
Tọ việc nẩy mí chử cạ mí xa đảy tàng A ạ dú Chang Bộ Luật dân sượ lục ngám slon nẩy mìn mì quy định mừa việc nâỷ vớ pì vớ,"Nhưng sự việc không phải là không có cách giải quyết, trong bộ Luật dân sự con vừa học có quy định về điều này đấy mẹ ạ"
Tọ việc nẩy mí chử cạ mí xa đảy tàng A ạ dú Đâng Bộ Luật dân sượ lục ngám slon nẩy mìn mì quy định mừa việc nâỷ vớ pì vớ,"Nhưng sự việc không phải là không có cách giải quyết, trong bộ Luật dân sự con vừa học có quy định về điều này đấy mẹ ạ"
Tọ việc nẩy mí chử cạ mí xa đảy tàng A ạ dú Slâu Bộ Luật dân sượ lục ngám slon nẩy mìn mì quy định mừa việc nâỷ vớ pì vớ,"Nhưng sự việc không phải là không có cách giải quyết, trong bộ Luật dân sự con vừa học có quy định về điều này đấy mẹ ạ"
Tọ việc nẩy mí chử cạ mí xa đảy tàng A ạ dú Tung Bộ Luật dân sượ lục ngám slon nẩy mìn mì quy định mừa việc nâỷ vớ pì vớ,"Nhưng sự việc không phải là không có cách giải quyết, trong bộ Luật dân sự con vừa học có quy định về điều này đấy mẹ ạ"
